INFO - run_mri.py - 2025-02-10 13:11:52,814 - Starting training process 0
INFO - run_mri.py - 2025-02-10 13:11:52,816 - Config: data:
  dataset: MRI
  eval: /home/cidar/Desktop/MRI_superres_registration/data/Registration_slices/test/
  image_size1: 720
  image_size2: 512
  num_channels: 1
  train: /home/cidar/Desktop/MRI_superres_registration/data/Registration_slices/train/
device: !!python/object/apply:torch.device
- cuda
- 0
global_rank: 0
local_rank: 0
model:
  ema_rate: 0.999
  kernel_size: 9
  name: Kernel
  scaling_factors:
  - 0.5
  - 0.5
optim:
  beta1: 0.9
  eps: 1.0e-08
  grad_clip: 1.0
  lr: 0.0002
  optimizer: Adam
  warmup: 5000
  weight_decay: 0
seed: 42
training:
  batch_size: 4
  combined_loss: false
  epochs: 100
  eval_freq: 100
  lambda_sum: 0.01
  log_freq: 25
  loss: mse
  save_every: 10
  snapshot: true
  snapshot_freq_for_preemption: 500

INFO - run_mri.py - 2025-02-10 13:11:53,453 - Starting training loop at step 7600.
INFO - run_mri.py - 2025-02-10 13:20:51,519 - step: 325, training_loss: 1.73329e-03
INFO - run_mri.py - 2025-02-10 13:20:51,968 - step: 350, training_loss: 1.48061e-03
INFO - run_mri.py - 2025-02-10 13:20:52,417 - step: 375, training_loss: 2.90644e-03
INFO - run_mri.py - 2025-02-10 13:20:52,865 - step: 400, training_loss: 2.17306e-03
INFO - run_mri.py - 2025-02-10 13:20:52,876 - step: 400, eval_loss: 1.91292e-03
INFO - run_mri.py - 2025-02-10 13:20:53,323 - step: 425, training_loss: 1.31868e-03
INFO - run_mri.py - 2025-02-10 13:20:53,772 - step: 450, training_loss: 1.65983e-03
INFO - run_mri.py - 2025-02-10 13:20:54,224 - step: 475, training_loss: 1.74360e-03
INFO - run_mri.py - 2025-02-10 13:20:54,674 - step: 500, training_loss: 2.91115e-03
INFO - run_mri.py - 2025-02-10 13:20:54,685 - step: 500, eval_loss: 3.52910e-03
INFO - run_mri.py - 2025-02-10 13:20:55,133 - step: 525, training_loss: 1.59539e-03
INFO - run_mri.py - 2025-02-10 13:20:55,582 - step: 550, training_loss: 1.45639e-03
INFO - run_mri.py - 2025-02-10 13:20:56,280 - step: 25, training_loss: 1.99231e-03
INFO - run_mri.py - 2025-02-10 13:20:56,728 - step: 50, training_loss: 4.20270e-03
INFO - run_mri.py - 2025-02-10 13:20:57,176 - step: 75, training_loss: 1.58430e-03
INFO - run_mri.py - 2025-02-10 13:20:57,627 - step: 100, training_loss: 3.28291e-03
INFO - run_mri.py - 2025-02-10 13:20:57,637 - step: 100, eval_loss: 2.48526e-03
INFO - run_mri.py - 2025-02-10 13:20:58,086 - step: 125, training_loss: 1.68918e-03
INFO - run_mri.py - 2025-02-10 13:20:58,534 - step: 150, training_loss: 2.53943e-03
INFO - run_mri.py - 2025-02-10 13:20:58,982 - step: 175, training_loss: 2.55280e-03
INFO - run_mri.py - 2025-02-10 13:20:59,431 - step: 200, training_loss: 1.38604e-03
INFO - run_mri.py - 2025-02-10 13:20:59,446 - step: 200, eval_loss: 2.67278e-03
INFO - run_mri.py - 2025-02-10 13:20:59,893 - step: 225, training_loss: 1.57725e-03
INFO - run_mri.py - 2025-02-10 13:21:00,341 - step: 250, training_loss: 1.36758e-03
INFO - run_mri.py - 2025-02-10 13:21:00,789 - step: 275, training_loss: 3.58403e-03
INFO - run_mri.py - 2025-02-10 13:21:01,237 - step: 300, training_loss: 2.23050e-03
INFO - run_mri.py - 2025-02-10 13:21:01,248 - step: 300, eval_loss: 3.12176e-03
INFO - run_mri.py - 2025-02-10 13:21:01,695 - step: 325, training_loss: 1.73267e-03
INFO - run_mri.py - 2025-02-10 13:21:02,143 - step: 350, training_loss: 1.47929e-03
INFO - run_mri.py - 2025-02-10 13:21:02,592 - step: 375, training_loss: 2.90735e-03
INFO - run_mri.py - 2025-02-10 13:21:03,040 - step: 400, training_loss: 2.17308e-03
INFO - run_mri.py - 2025-02-10 13:21:03,051 - step: 400, eval_loss: 4.60187e-03
INFO - run_mri.py - 2025-02-10 13:21:03,498 - step: 425, training_loss: 1.31872e-03
INFO - run_mri.py - 2025-02-10 13:21:03,947 - step: 450, training_loss: 1.65914e-03
INFO - run_mri.py - 2025-02-10 13:21:04,398 - step: 475, training_loss: 1.74322e-03
INFO - run_mri.py - 2025-02-10 13:21:04,846 - step: 500, training_loss: 2.90925e-03
INFO - run_mri.py - 2025-02-10 13:21:04,857 - step: 500, eval_loss: 2.72116e-03
INFO - run_mri.py - 2025-02-10 13:21:05,304 - step: 525, training_loss: 1.59379e-03
INFO - run_mri.py - 2025-02-10 13:21:05,752 - step: 550, training_loss: 1.45627e-03
INFO - run_mri.py - 2025-02-10 13:21:06,444 - step: 25, training_loss: 1.99273e-03
INFO - run_mri.py - 2025-02-10 13:21:06,892 - step: 50, training_loss: 4.20311e-03
INFO - run_mri.py - 2025-02-10 13:21:07,339 - step: 75, training_loss: 1.58368e-03
INFO - run_mri.py - 2025-02-10 13:21:07,787 - step: 100, training_loss: 3.28009e-03
INFO - run_mri.py - 2025-02-10 13:21:07,804 - step: 100, eval_loss: 2.29543e-03
INFO - run_mri.py - 2025-02-10 13:21:08,255 - step: 125, training_loss: 1.68901e-03
INFO - run_mri.py - 2025-02-10 13:21:08,703 - step: 150, training_loss: 2.53868e-03
INFO - run_mri.py - 2025-02-10 13:21:09,152 - step: 175, training_loss: 2.55130e-03
INFO - run_mri.py - 2025-02-10 13:21:09,601 - step: 200, training_loss: 1.38461e-03
INFO - run_mri.py - 2025-02-10 13:21:09,616 - step: 200, eval_loss: 5.66660e-03
INFO - run_mri.py - 2025-02-10 13:21:10,063 - step: 225, training_loss: 1.57685e-03
INFO - run_mri.py - 2025-02-10 13:21:10,512 - step: 250, training_loss: 1.36721e-03
INFO - run_mri.py - 2025-02-10 13:21:10,960 - step: 275, training_loss: 3.58178e-03
INFO - run_mri.py - 2025-02-10 13:21:11,408 - step: 300, training_loss: 2.22978e-03
INFO - run_mri.py - 2025-02-10 13:21:11,418 - step: 300, eval_loss: 2.65181e-03
INFO - run_mri.py - 2025-02-10 13:21:11,865 - step: 325, training_loss: 1.73199e-03
INFO - run_mri.py - 2025-02-10 13:21:12,313 - step: 350, training_loss: 1.47804e-03
INFO - run_mri.py - 2025-02-10 13:21:12,761 - step: 375, training_loss: 2.90822e-03
INFO - run_mri.py - 2025-02-10 13:21:13,209 - step: 400, training_loss: 2.17316e-03
INFO - run_mri.py - 2025-02-10 13:21:13,219 - step: 400, eval_loss: 1.25176e-03
INFO - run_mri.py - 2025-02-10 13:21:13,666 - step: 425, training_loss: 1.31873e-03
INFO - run_mri.py - 2025-02-10 13:21:14,114 - step: 450, training_loss: 1.65848e-03
INFO - run_mri.py - 2025-02-10 13:21:14,562 - step: 475, training_loss: 1.74282e-03
INFO - run_mri.py - 2025-02-10 13:21:15,010 - step: 500, training_loss: 2.90755e-03
INFO - run_mri.py - 2025-02-10 13:21:15,021 - step: 500, eval_loss: 4.18374e-03
INFO - run_mri.py - 2025-02-10 13:21:15,469 - step: 525, training_loss: 1.59227e-03
INFO - run_mri.py - 2025-02-10 13:21:15,918 - step: 550, training_loss: 1.45612e-03
INFO - run_mri.py - 2025-02-10 13:21:16,611 - step: 25, training_loss: 1.99308e-03
INFO - run_mri.py - 2025-02-10 13:21:17,059 - step: 50, training_loss: 4.20346e-03
INFO - run_mri.py - 2025-02-10 13:21:17,507 - step: 75, training_loss: 1.58308e-03
INFO - run_mri.py - 2025-02-10 13:21:17,954 - step: 100, training_loss: 3.27743e-03
INFO - run_mri.py - 2025-02-10 13:21:17,965 - step: 100, eval_loss: 1.29062e-03
INFO - run_mri.py - 2025-02-10 13:21:18,422 - step: 125, training_loss: 1.68888e-03
INFO - run_mri.py - 2025-02-10 13:21:18,870 - step: 150, training_loss: 2.53792e-03
INFO - run_mri.py - 2025-02-10 13:21:19,318 - step: 175, training_loss: 2.54998e-03
INFO - run_mri.py - 2025-02-10 13:21:19,766 - step: 200, training_loss: 1.38318e-03
INFO - run_mri.py - 2025-02-10 13:21:19,777 - step: 200, eval_loss: 3.57478e-03
INFO - run_mri.py - 2025-02-10 13:21:20,224 - step: 225, training_loss: 1.57648e-03
INFO - run_mri.py - 2025-02-10 13:21:20,676 - step: 250, training_loss: 1.36688e-03
INFO - run_mri.py - 2025-02-10 13:21:21,125 - step: 275, training_loss: 3.57965e-03
INFO - run_mri.py - 2025-02-10 13:21:21,576 - step: 300, training_loss: 2.22900e-03
INFO - run_mri.py - 2025-02-10 13:21:21,586 - step: 300, eval_loss: 8.77527e-04
INFO - run_mri.py - 2025-02-10 13:21:22,033 - step: 325, training_loss: 1.73123e-03
INFO - run_mri.py - 2025-02-10 13:21:22,481 - step: 350, training_loss: 1.47687e-03
INFO - run_mri.py - 2025-02-10 13:21:22,930 - step: 375, training_loss: 2.90914e-03
INFO - run_mri.py - 2025-02-10 13:21:23,378 - step: 400, training_loss: 2.17326e-03
INFO - run_mri.py - 2025-02-10 13:21:23,394 - step: 400, eval_loss: 2.44293e-03
INFO - run_mri.py - 2025-02-10 13:21:23,841 - step: 425, training_loss: 1.31873e-03
INFO - run_mri.py - 2025-02-10 13:21:24,290 - step: 450, training_loss: 1.65788e-03
INFO - run_mri.py - 2025-02-10 13:21:24,739 - step: 475, training_loss: 1.74238e-03
INFO - run_mri.py - 2025-02-10 13:21:25,188 - step: 500, training_loss: 2.90600e-03
INFO - run_mri.py - 2025-02-10 13:21:25,202 - step: 500, eval_loss: 2.17106e-03
INFO - run_mri.py - 2025-02-10 13:21:25,650 - step: 525, training_loss: 1.59085e-03
INFO - run_mri.py - 2025-02-10 13:21:26,098 - step: 550, training_loss: 1.45599e-03
INFO - run_mri.py - 2025-02-10 13:21:26,766 - step: 25, training_loss: 1.99334e-03
INFO - run_mri.py - 2025-02-10 13:21:27,213 - step: 50, training_loss: 4.20383e-03
INFO - run_mri.py - 2025-02-10 13:21:27,662 - step: 75, training_loss: 1.58252e-03
INFO - run_mri.py - 2025-02-10 13:21:28,112 - step: 100, training_loss: 3.27490e-03
INFO - run_mri.py - 2025-02-10 13:21:28,128 - step: 100, eval_loss: 1.74240e-03
INFO - run_mri.py - 2025-02-10 13:21:28,577 - step: 125, training_loss: 1.68879e-03
INFO - run_mri.py - 2025-02-10 13:21:29,026 - step: 150, training_loss: 2.53713e-03
INFO - run_mri.py - 2025-02-10 13:21:29,474 - step: 175, training_loss: 2.54879e-03
INFO - run_mri.py - 2025-02-10 13:21:29,922 - step: 200, training_loss: 1.38173e-03
INFO - run_mri.py - 2025-02-10 13:21:29,939 - step: 200, eval_loss: 1.65793e-03
INFO - run_mri.py - 2025-02-10 13:21:30,388 - step: 225, training_loss: 1.57613e-03
INFO - run_mri.py - 2025-02-10 13:21:30,837 - step: 250, training_loss: 1.36655e-03
INFO - run_mri.py - 2025-02-10 13:21:31,285 - step: 275, training_loss: 3.57761e-03
INFO - run_mri.py - 2025-02-10 13:21:31,734 - step: 300, training_loss: 2.22816e-03
INFO - run_mri.py - 2025-02-10 13:21:31,744 - step: 300, eval_loss: 3.75640e-03
INFO - run_mri.py - 2025-02-10 13:21:32,191 - step: 325, training_loss: 1.73038e-03
INFO - run_mri.py - 2025-02-10 13:21:32,639 - step: 350, training_loss: 1.47578e-03
INFO - run_mri.py - 2025-02-10 13:21:33,087 - step: 375, training_loss: 2.91020e-03
INFO - run_mri.py - 2025-02-10 13:21:33,536 - step: 400, training_loss: 2.17338e-03
INFO - run_mri.py - 2025-02-10 13:21:33,546 - step: 400, eval_loss: 4.82654e-03
INFO - run_mri.py - 2025-02-10 13:21:33,993 - step: 425, training_loss: 1.31877e-03
INFO - run_mri.py - 2025-02-10 13:21:34,441 - step: 450, training_loss: 1.65728e-03
INFO - run_mri.py - 2025-02-10 13:21:34,890 - step: 475, training_loss: 1.74185e-03
INFO - run_mri.py - 2025-02-10 13:21:35,338 - step: 500, training_loss: 2.90448e-03
INFO - run_mri.py - 2025-02-10 13:21:35,349 - step: 500, eval_loss: 2.57612e-03
INFO - run_mri.py - 2025-02-10 13:21:35,797 - step: 525, training_loss: 1.58941e-03
INFO - run_mri.py - 2025-02-10 13:21:36,244 - step: 550, training_loss: 1.45586e-03
INFO - run_mri.py - 2025-02-10 13:21:36,937 - step: 25, training_loss: 1.99349e-03
INFO - run_mri.py - 2025-02-10 13:21:37,385 - step: 50, training_loss: 4.20425e-03
INFO - run_mri.py - 2025-02-10 13:21:37,833 - step: 75, training_loss: 1.58199e-03
INFO - run_mri.py - 2025-02-10 13:21:38,281 - step: 100, training_loss: 3.27251e-03
INFO - run_mri.py - 2025-02-10 13:21:38,292 - step: 100, eval_loss: 9.99864e-04
INFO - run_mri.py - 2025-02-10 13:21:38,739 - step: 125, training_loss: 1.68865e-03
INFO - run_mri.py - 2025-02-10 13:21:39,187 - step: 150, training_loss: 2.53636e-03
INFO - run_mri.py - 2025-02-10 13:21:39,637 - step: 175, training_loss: 2.54763e-03
INFO - run_mri.py - 2025-02-10 13:21:40,088 - step: 200, training_loss: 1.38030e-03
INFO - run_mri.py - 2025-02-10 13:21:40,098 - step: 200, eval_loss: 1.77230e-03
INFO - run_mri.py - 2025-02-10 13:21:40,546 - step: 225, training_loss: 1.57583e-03
INFO - run_mri.py - 2025-02-10 13:21:40,995 - step: 250, training_loss: 1.36620e-03
INFO - run_mri.py - 2025-02-10 13:21:41,445 - step: 275, training_loss: 3.57574e-03
INFO - run_mri.py - 2025-02-10 13:21:41,895 - step: 300, training_loss: 2.22721e-03
INFO - run_mri.py - 2025-02-10 13:21:41,905 - step: 300, eval_loss: 4.37912e-03
INFO - run_mri.py - 2025-02-10 13:21:42,354 - step: 325, training_loss: 1.72922e-03
INFO - run_mri.py - 2025-02-10 13:21:42,804 - step: 350, training_loss: 1.47503e-03
INFO - run_mri.py - 2025-02-10 13:21:43,254 - step: 375, training_loss: 2.91095e-03
INFO - run_mri.py - 2025-02-10 13:21:43,704 - step: 400, training_loss: 2.17325e-03
INFO - run_mri.py - 2025-02-10 13:21:43,718 - step: 400, eval_loss: 3.90479e-03
INFO - run_mri.py - 2025-02-10 13:21:44,171 - step: 425, training_loss: 1.31849e-03
INFO - run_mri.py - 2025-02-10 13:21:44,624 - step: 450, training_loss: 1.65677e-03
INFO - run_mri.py - 2025-02-10 13:21:45,074 - step: 475, training_loss: 1.74119e-03
INFO - run_mri.py - 2025-02-10 13:21:45,523 - step: 500, training_loss: 2.90238e-03
INFO - run_mri.py - 2025-02-10 13:21:45,534 - step: 500, eval_loss: 2.57360e-03
INFO - run_mri.py - 2025-02-10 13:21:45,983 - step: 525, training_loss: 1.58777e-03
INFO - run_mri.py - 2025-02-10 13:21:46,432 - step: 550, training_loss: 1.45564e-03
INFO - run_mri.py - 2025-02-10 13:21:47,133 - step: 25, training_loss: 1.99329e-03
INFO - run_mri.py - 2025-02-10 13:21:47,582 - step: 50, training_loss: 4.20526e-03
INFO - run_mri.py - 2025-02-10 13:21:48,031 - step: 75, training_loss: 1.58137e-03
INFO - run_mri.py - 2025-02-10 13:21:48,480 - step: 100, training_loss: 3.27056e-03
INFO - run_mri.py - 2025-02-10 13:21:48,490 - step: 100, eval_loss: 1.04110e-03
INFO - run_mri.py - 2025-02-10 13:21:48,940 - step: 125, training_loss: 1.68820e-03
INFO - run_mri.py - 2025-02-10 13:21:49,391 - step: 150, training_loss: 2.53579e-03
INFO - run_mri.py - 2025-02-10 13:21:49,842 - step: 175, training_loss: 2.54635e-03
INFO - run_mri.py - 2025-02-10 13:21:50,291 - step: 200, training_loss: 1.37881e-03
INFO - run_mri.py - 2025-02-10 13:21:50,302 - step: 200, eval_loss: 3.16780e-03
INFO - run_mri.py - 2025-02-10 13:21:50,748 - step: 225, training_loss: 1.57550e-03
INFO - run_mri.py - 2025-02-10 13:21:51,195 - step: 250, training_loss: 1.36580e-03
INFO - run_mri.py - 2025-02-10 13:21:51,642 - step: 275, training_loss: 3.57393e-03
INFO - run_mri.py - 2025-02-10 13:21:52,089 - step: 300, training_loss: 2.22596e-03
INFO - run_mri.py - 2025-02-10 13:21:52,100 - step: 300, eval_loss: 9.60151e-04
INFO - run_mri.py - 2025-02-10 13:21:52,546 - step: 325, training_loss: 1.72829e-03
INFO - run_mri.py - 2025-02-10 13:21:52,993 - step: 350, training_loss: 1.47421e-03
INFO - run_mri.py - 2025-02-10 13:21:53,440 - step: 375, training_loss: 2.91198e-03
INFO - run_mri.py - 2025-02-10 13:21:53,887 - step: 400, training_loss: 2.17335e-03
INFO - run_mri.py - 2025-02-10 13:21:53,897 - step: 400, eval_loss: 1.44783e-03
INFO - run_mri.py - 2025-02-10 13:21:54,344 - step: 425, training_loss: 1.31853e-03
INFO - run_mri.py - 2025-02-10 13:21:54,792 - step: 450, training_loss: 1.65614e-03
INFO - run_mri.py - 2025-02-10 13:21:55,240 - step: 475, training_loss: 1.74044e-03
INFO - run_mri.py - 2025-02-10 13:21:55,688 - step: 500, training_loss: 2.90068e-03
INFO - run_mri.py - 2025-02-10 13:21:55,700 - step: 500, eval_loss: 1.39831e-03
INFO - run_mri.py - 2025-02-10 13:21:56,145 - step: 525, training_loss: 1.58604e-03
INFO - run_mri.py - 2025-02-10 13:21:56,592 - step: 550, training_loss: 1.45537e-03
INFO - run_mri.py - 2025-02-10 13:21:57,270 - step: 25, training_loss: 1.99299e-03
INFO - run_mri.py - 2025-02-10 13:21:57,717 - step: 50, training_loss: 4.20611e-03
INFO - run_mri.py - 2025-02-10 13:21:58,164 - step: 75, training_loss: 1.58077e-03
INFO - run_mri.py - 2025-02-10 13:21:58,612 - step: 100, training_loss: 3.26813e-03
INFO - run_mri.py - 2025-02-10 13:21:58,622 - step: 100, eval_loss: 2.48392e-03
INFO - run_mri.py - 2025-02-10 13:21:59,068 - step: 125, training_loss: 1.68799e-03
INFO - run_mri.py - 2025-02-10 13:21:59,516 - step: 150, training_loss: 2.53490e-03
INFO - run_mri.py - 2025-02-10 13:21:59,964 - step: 175, training_loss: 2.54516e-03
INFO - run_mri.py - 2025-02-10 13:22:00,411 - step: 200, training_loss: 1.37718e-03
INFO - run_mri.py - 2025-02-10 13:22:00,428 - step: 200, eval_loss: 2.59552e-03
INFO - run_mri.py - 2025-02-10 13:22:00,874 - step: 225, training_loss: 1.57520e-03
INFO - run_mri.py - 2025-02-10 13:22:01,321 - step: 250, training_loss: 1.36542e-03
INFO - run_mri.py - 2025-02-10 13:22:01,769 - step: 275, training_loss: 3.57189e-03
INFO - run_mri.py - 2025-02-10 13:22:02,217 - step: 300, training_loss: 2.22477e-03
INFO - run_mri.py - 2025-02-10 13:22:02,233 - step: 300, eval_loss: 3.23779e-03
INFO - run_mri.py - 2025-02-10 13:22:02,680 - step: 325, training_loss: 1.72734e-03
INFO - run_mri.py - 2025-02-10 13:22:03,128 - step: 350, training_loss: 1.47334e-03
